Youtube Comments,Video ID
"Discovery Health also earlier said that 80% of South Africans have already had Covid19, thus it is IMPOSSIBLE to get Covid again nor transmit it to others. ;The immune system knows how to deal with any variant. ;This is nothing new nor significant as the body has been dealing with flu for thousands of years. ;What is of importance and noteworthy however, which you as expected you once again fail to address, is that Discovery Health has acted unlawfully by violating people's basic human rights by insisting on staff being socalled ""vaccinated"" and are facing a number if cases in Court.;It is the reason why l have cancelled all my policies with Discovery Health or any company associated with them.",MW07U0t9AQU
No connection between vaccines and the mildness of the Omicron variant. No scientific basis for this propaganda.,MW07U0t9AQU
BS,MW07U0t9AQU
"So on the one hand she is telling us that the vaccinated are doing SO well with omicron bc they are vaccinated and on the other hand she is saying the effectiveness of the vaccine  has come down so much so please get booster to make sure you are protected. Which is it? ;;This is just getting stupid. It is clear manipulation of facts, the words she uses are extremely calculated. Why not tell us the data on the unvaccinated? How many severely ill compared to the vaccinated? How many in hospital BECAUSE of omicron? How many in high care fighting for their lives BECAUSE of omicron? We'll wait...;;Those of you that are still pushing this dumb ass narrative of 'vaccines or death'  should just take a holiday, we are really just sick and tired of this BS!",MW07U0t9AQU
I called my internet provider and they told me my internet speed was slow because of the current events going on. Everything is about covid now. This needs to stop.,MW07U0t9AQU
Proof that any Human being have taken coronavirus vaccine? Proof that there is a disease called Corona? Leaders of the world seem ignorant to the fact that if they were caught deceiving people no one will believe them. I doubt any human would let themselves inject unknown stuff unless they are suicidal. Humans aren't that stupid like politicians and media like to describe them. No such thing called as coronavirus vaccine or Corona disease. When will they ever stop this boring circus?,MW07U0t9AQU
Omicron is clearly the end of Covid as a deadly disease. We should all be very thankful that the full and complete end of the pandemic is very near.,MW07U0t9AQU
"Aha  what are the studies , who did it ... We are seeing different information",MW07U0t9AQU
"I had a little bird,;    its name was Enza.;    I opened the window,;    and influenza.",MW07U0t9AQU
"I wish life would just go on, people know enough information to look after themselves. All this panic won't stop these variants from happening, Omicron is not the last one to come. People have died previously in war, famine, diseases, some died, some survived. It will be the same with covid. Businesses are closing, economies are crippling but covid is not ending, rather go back to normal and we all be cautious. Flights across the world should continue but with caution",MW07U0t9AQU
"I'm vaccinated but why is there so much force for unvaccinated people to vaccinate. These vaccines don't even cure covid, in one year a person will be intoxicated but continue to contract these variants. No one is forced to take HIV drugs, why so much force for covid. No wonder people are so skeptical because their rights to choose are being blackmailed",MW07U0t9AQU
"let's not listen to Discovery, they are only in it for the money",MW07U0t9AQU
Still only vaccine fixation....no study done on natural immunity???,MW07U0t9AQU
Oh damn I looked up Spanish flu variants to see if it behaved the same way cause this shit don’t make sense and it said it got deadlier as the variants progressed........ nice,MW07U0t9AQU
"Damn she looking fly, an 8/10 kid:OK_hand_dark_skin_tone:",MW07U0t9AQU
Somehow the swagger of Discovery's mandate era is missing this time.,MW07U0t9AQU
"Day in and day out we hear the same stories. It is now well established that Omicron variant has higher transmission rate but is far less severe. We get it. Please stop with the experts and the analysis. No need for a vaccine debate any more either. If you want it, it's freely available. If you don't then don't. Wearing a mask is a personal choice. It's been two years and the biggest lesson we have learned is that politicians don't know what the hell they are doing, everybody jumps on a bandwagon and pretty much everybody's mind is made up. And if this pandemic is so deadly and I should be so fearful why is that I can't find parking at the mall?",MW07U0t9AQU
https://www.youtube.com/watch?v=9oMMnLZYYEQ,MW07U0t9AQU
I was hoping to hear something different other than the blame being put on the unvaxxed :woman_facepalming_mediumdark_skin_tone:,MW07U0t9AQU
“It’s so easy to forget how much  noise the Matrix pumps into your head.” eNCA  puppet News agents,MW07U0t9AQU
"Omicron symptoms in South Africa are only mild because everyone there already has antibodies. They have either been infected by a previous variant already, or they’ve been vaccinated.;;At 16:00 of Dr. Been’s video it says that in the first 3 waves when the community infection rate reached 26%…;;https://youtu.be/3yvT3rm9GbE;;This means that the community infection rate exceeded 26% 3 times, which means that over 75%  80% of the population had Covid already. Then, about 24% have been vaccinated. Over 90% of the population has antibodies.;;There could be some overlap between those 26% infected during each wave, but given that antibodies are very effective at preventing symptoms, there likely isn’t much overlap.;;Also in Oslo of the 120 infected at that party and the hotel that hosted it, none became severely ill meaning that the vaccines are very effective at preventing severe disease from Omicron.;;What we don’t yet know is what happens to the unvaccinated who haven’t been infected and therefore have no antibodies. I’m sure we’ll soon find out.",MW07U0t9AQU
"Booster booster booster booster booster booster booster booster booster , each an every year ,",MW07U0t9AQU
"There is a website where people speak about their side effects as a result of taking the j**.  Also videos by Campbell. Unfortunately, my comments were removed immediately. There is definetly a move to keep the facts from the us.",MW07U0t9AQU
"I am unvaxed (not an antivaxer, just don't put sh*t in my body).......on Wednesday midmorning last week I developed symptoms of a possible COVID19 infection where Wednesday night, all of Thursday and throughout Thursday evening I had body aches, vomiting and a headache. Friday @ 08h15 I had a test and was confirmed COVIDpositive, further investigation suggested I had Omicron. I did not lose my smell or taste. I feel 100% recovered, being 6 days now. Going to give it another 2 days and then back to my cycling, gym and jogging. The vaccine is a blunt tool. I am 44 / 47 Vo2 Max / 10 hours of exercise a week so I get there are some people who do need to take the vaccine as that is their only hope. These people can't even run 1km on a normal day and now worried about C19. When you can outswim, outrun and outcycle me we can talk about a vaccine.",MW07U0t9AQU
In the US the CDC has stated that the Omicron variant attacks the fully vaccinated the most.,MW07U0t9AQU
Dr. Angelique Coetzee who discovered the variant has given us all the information.  The variant is mild and completely benign. All the cases i know of Omicron in my circles are vaccinated people.  You and Discovery are lying.,MW07U0t9AQU
Pushing vaccine. No one talks  about natural immunity.  WHY? This is another fake news channel like CNN.,MW07U0t9AQU
South Africans please vaccinate and get the booster... . Do not let your guard down.,MW07U0t9AQU
They are back with their  bullshit.,MW07U0t9AQU
She sounds afrikaans not Greek,MW07U0t9AQU
"Discovery Health’s only interest, and thus all the stats given, is how much they will have to pay out and how much can be written off to the individuals savings. They have zero concern for the individual, they are a “medical insurance” not a “medical aid” and, as we know, insurance companies try to find any excuse not to pay out. They are paving the way for a National Medical Scheme, and make it an attractive, viable option.",MW07U0t9AQU
